id_titulo,id_persona,orden_credito
795,31608,3
795,35332,4
795,19998,5
795,21098,6
795,28202,7
795,1584,8
795,34079,9
795,32759,10
796,10634,1
796,10626,2
796,40517,3
796,393,4
796,8236,5
796,6253,6
797,20691,1
797,5372,2
797,17704,3
797,33610,4
797,7072,5
797,35223,6
797,37371,7
797,40797,8
797,27761,9
797,9475,10
798,33988,1
798,25949,2
798,8166,3
798,9653,4
798,22582,5
798,31632,6
798,21478,7
798,5167,8
798,18305,9
798,35655,10
798,10044,11
799,21395,1
799,27630,2
799,15190,3
799,22375,4
799,4807,5
799,21932,6
799,4614,7
799,20377,8
800,7651,1
800,14343,2
800,26696,3
800,3067,4
800,16323,5
800,26065,6
800,22762,7
800,5668,8
800,23921,9
800,31739,10
801,11834,1
801,38748,2
801,17361,3
801,21505,4
801,10148,5
801,24168,6
801,25366,7
801,28564,8
801,37974,9
801,29282,10
802,25665,1
802,9158,2
802,1320,3
802,37687,4
802,33929,5
802,17136,6
802,11492,7
802,35624,8
802,13246,9
802,32636,10
803,30678,1
803,27171,2
803,4472,3
803,31686,4
803,34953,5
803,36237,6
803,31651,7
803,37413,8
803,39691,9
803,10563,10
804,23118,1
804,23547,2
804,24667,3
804,20068,4
804,19905,5
804,3975,6
804,8143,7
805,16823,1
805,12215,2
805,6687,3
805,8789,4
805,7873,5
805,15747,6
805,24473,7
805,31394,8
805,31681,9
805,29796,10
805,8307,11
806,20578,1
806,28367,2
806,36828,3
806,35365,4
806,7003,5
806,20542,6
806,21714,7
806,21727,8
807,35550,1
807,36646,2
807,34825,3
807,20127,4
807,35324,5
807,34831,6
807,14882,7
808,23547,1
808,14384,2
808,37931,3
808,32771,4
808,20804,5
808,920,6
808,37205,7
809,37736,1
809,6443,2
809,10037,3
809,9892,4
809,25410,5
809,24266,6
809,27599,7
809,9395,8
809,1340,9
809,39885,10
810,4503,1
810,28743,2
810,39030,3
810,18846,4
810,35252,5
810,12232,6
810,16156,7
810,2122,8
810,6114,9
810,12728,10
811,25744,1
811,9643,2
811,31678,3
811,2099,4
811,39573,5
811,9214,6
811,31587,7
811,31680,8
811,4846,9
811,21798,10
812,10811,1
812,39061,2
812,2332,3
812,1230,4
812,27812,5
812,11257,6
812,9619,7
812,12907,8
812,3711,9
812,32605,10
812,14764,11
812,5499,12
813,17840,1
813,14595,2
813,13679,3
813,9918,4
813,33173,5
813,39084,6
813,10098,7
813,32586,8
813,40505,9
813,5924,10
814,15716,1
814,22539,2
814,12519,3
815,1008,1
815,6138,2
815,21857,3
815,33419,4
815,31809,5
815,15478,6
815,4648,7
815,10640,8
815,4349,9
816,23515,1
816,33604,2
816,25732,3
816,22738,4
816,21468,5
816,14369,6
816,29763,7
816,12196,8
816,29170,9
816,39004,10
816,24482,11
817,27830,1
817,33988,2
817,6306,3
817,16888,4
817,40468,5
817,10254,6
817,12739,7
817,25851,8
817,7671,9
817,11156,10
817,14615,11
818,36380,1
818,32436,2
818,15372,3
818,6365,4
818,16851,5
818,25716,6
818,16233,7
818,4895,8
818,22820,9
818,33582,10
819,4245,1
819,16502,2
819,21531,3
819,12763,4
819,26221,5
819,30002,6
819,5261,7
819,3900,8
819,10712,9
819,1551,10
819,22000,11
819,36653,12
819,22801,13
819,1938,14
820,7651,1
820,35390,2
820,6882,3
820,4833,4
820,17845,5
820,29481,6
820,33101,7
820,12815,8
820,39734,9
820,18514,10
821,25065,1
821,198,2
821,33302,3
821,20345,4
821,33232,5
821,33057,6
821,691,7
821,20352,8
821,39951,9
821,21814,10
821,9150,11
821,26435,12
821,23347,13
822,9505,1
822,30572,2
822,17184,3
823,5804,1
823,18688,2
823,3661,3
823,26168,4
823,10216,5
824,3579,1
824,23411,2
824,27989,3
824,20028,4
824,38371,5
824,8939,6
824,29858,7
824,37643,8
825,95,1
825,10920,2
825,31480,3
825,19771,4
825,1587,5
826,7775,1
826,11127,2
826,18975,3
826,18687,4
826,16426,5
826,19892,6
826,16535,7
826,20327,8
826,15666,9
827,5011,1
828,12148,1
828,13134,2
828,1556,3
828,11054,4
828,28356,5
828,12698,6
828,12643,7
828,882,8
828,34184,9
829,39560,1
829,10429,2
829,19618,3
829,25754,4
829,14163,5
829,27171,6
829,19900,7
829,15537,8
829,2806,9
829,22459,10
830,4780,1
830,28881,2
830,22813,3
830,24175,4
830,39661,5
830,17503,6
830,34248,7
830,8236,8
830,28479,9
830,6072,10
831,25606,1
831,1009,2
831,33582,3
831,27133,4
831,36382,5
831,22356,6
831,10919,7
831,13241,8
831,16625,9
831,3626,10
831,25365,11
831,6252,12
831,2820,13
831,8581,14
833,40676,1
833,13143,2
833,40704,3
833,3610,4
833,36219,5
833,6795,6
833,32280,7
833,40673,8
833,22068,9
833,14577,10
833,8231,11
834,13462,1
834,34334,2
834,3749,3
834,31393,4
834,25280,5
834,40103,6
834,22125,7
834,28110,8
834,13585,9
834,40021,10
834,12953,11
834,28604,12
834,36448,13
834,28634,14
834,28026,15
834,21826,16
834,11555,17
835,17207,1
835,9407,2
835,3043,3
835,5584,4
835,31121,5
835,27339,6
835,26004,7
835,15122,8
835,35867,9
835,8315,10
835,11861,11
835,35038,12
836,24088,1
836,20129,2
836,21206,3
836,36952,4
836,20828,5
836,40455,6
836,40317,7
836,32568,8
836,9064,9
836,32431,10
836,15391,11
836,27549,12
836,6259,13
836,18805,14
837,37241,1
837,28969,2
837,28296,3
837,36309,4
837,30509,5
837,6468,6
837,28298,7
837,1061,8
837,2266,9
837,17256,10
838,9057,1
838,18010,2
838,14274,3
838,37306,4
838,10949,5
838,14216,6
838,13540,7
838,36554,8
838,40092,9
838,28339,10
839,675,1
840,33817,1
840,31281,2
840,33250,3
840,28744,4
840,13749,5
840,39980,6
840,39871,7
840,28176,8
840,26506,9
840,26741,10
840,1840,11
840,23236,12
840,24520,13
840,158,14
841,2305,1
841,38606,2
841,2346,3
841,3178,4
841,2850,5
841,31475,6
841,37394,7
841,23732,8
841,24493,9
842,6797,1
842,27937,2
842,15447,3
842,22998,4
842,1020,5
842,1306,6
842,14572,7
842,12567,8
842,6516,9
842,28908,10
842,33326,11
842,19043,12
844,19846,1
844,37930,2
844,8147,3
844,38500,4
844,20119,5
844,36703,6
844,40128,7
844,40118,8
844,3977,9
844,36737,10
844,3798,11
844,3803,12
844,8142,13
844,12306,14
844,20126,15
844,26338,16
844,40348,17
844,39404,18
844,36675,19
844,40329,20
844,18961,21
844,20820,22
844,8139,23
844,18978,24
846,12901,1
846,9291,2
846,34079,3
846,1837,4
846,24738,5
846,40028,6
846,21377,7
846,29224,8
846,11827,9
846,21263,10
847,17180,1
847,31729,2
847,35883,3
847,16682,4
847,24798,5
847,5421,6
847,3275,7
848,18945,1
848,28368,2
848,4169,3
848,21703,4
848,21802,5
848,21784,6
848,2139,7
849,4075,1
849,28262,2
849,11194,3
849,21872,4
849,20001,5
849,11734,6
849,34849,7
849,1218,8
849,5058,9
850,33175,1
851,10464,1
851,10349,2
851,23618,3
851,22382,4
851,37110,5
851,39383,6
851,30952,7
851,27485,8
851,30668,9
851,9829,10
854,8740,1
854,10701,2
854,28578,3
854,12510,4
854,2196,5
854,37293,6
854,24937,7
854,28185,8
854,14408,9
854,37467,10
854,31153,11
854,14624,12
854,33229,13
854,31518,14
854,25565,15
856,29450,1
856,16627,2
856,33959,3
856,19777,4
856,32749,5
856,30684,6
856,15732,7
856,13070,8
857,28385,1
857,2609,2
857,27886,3
857,1352,4
857,13089,5
857,34936,6
857,3280,7
858,30452,1
858,7529,2
858,607,3
858,6288,4
859,23278,1
859,4319,2
859,719,3
859,27571,4
859,5127,5
859,27047,6
859,24521,7
859,33818,8
859,28556,9
859,26436,10
860,14203,1
860,23278,2
860,13832,3
860,33832,4
860,733,5
860,5137,6
860,21283,7
860,33261,8
860,11741,9
860,26453,10
860,26454,11
862,2214,1
862,12472,2
862,17105,3
862,33783,4
862,35378,5
862,36207,6
863,32743,1
863,16959,2
863,30376,3
863,24345,4
863,3860,5
863,29193,6
864,16934,1
864,17503,2
864,32503,3
864,24674,4
864,16812,5
864,1372,6
864,8717,7
864,31692,8
864,8611,9
865,27105,1
865,17585,2
865,33246,3
865,35382,4
865,34797,5
865,27211,6
865,21119,7
865,35238,8
866,3474,1
866,33190,2
866,28505,3
866,37155,4
866,17441,5
866,18346,6
866,26311,7
866,13896,8
866,24431,9
866,25043,10
866,24300,11
866,20321,12
867,17698,1
867,3019,2
867,28332,3
867,31955,4
867,7647,5
867,16814,6
867,15826,7
867,25832,8
867,8474,9
867,9923,10
867,35687,11
867,5815,12
867,8175,13
869,22215,1
869,8365,2
869,11203,3
869,23394,4
869,22397,5
869,36896,6
869,36007,7
869,23492,8
869,8610,9
870,23653,1
870,12986,2
870,6166,3
870,1163,4
870,7588,5
870,11431,6
870,18550,7
870,39823,8
870,22897,9
870,21898,10
870,14710,11
870,2168,12
870,15336,13
870,30140,14
870,2520,15
870,12328,16
870,23854,17
871,2125,1
872,3419,1
872,27495,2
872,30819,3
872,21076,4
872,499,5
872,17585,6
872,19342,7
872,35422,8
872,24684,9
872,9824,10
872,31077,11
872,908,12
873,15537,1
873,34278,2
873,33724,3
873,35988,4
873,5865,5
873,10152,6
873,25833,7
873,5214,8
873,10003,9
873,16367,10
874,3398,1
874,281,2
874,27897,3
874,30773,4
874,30120,5
874,34703,6
874,19202,7
874,35383,8
874,13862,9
875,3500,1
875,10557,2
875,39246,3
876,2641,1
876,7682,2
876,12658,3
876,20184,4
876,5787,5
876,24711,6
876,8626,7
876,37137,8
876,28223,9
878,38978,1
878,33381,2
878,30619,3
878,38235,4
878,26834,5
878,38471,6
878,35172,7
878,35145,8
879,12157,1
879,10622,2
879,14664,3
879,26619,4
879,31131,5
879,23117,6
879,39930,7
880,11550,1
880,4849,2
880,31174,3
880,9013,4
880,21021,5
880,32400,6
880,38760,7
880,12884,8
880,36160,9
880,19954,10
880,9742,11
880,15895,12
880,16199,13
880,24529,14
882,11212,1
882,14434,2
882,9433,3
882,5283,4
882,26746,5
883,10281,1
883,8977,2
883,14974,3
883,17692,4
883,9021,5
883,12627,6
883,22817,7
883,12027,8
883,389,9
883,16228,10
884,38067,1
884,24533,2
884,12537,3
884,33282,4
884,8150,5
884,24977,6
884,31197,7
884,14165,8
884,14065,9
884,37560,10
884,10760,11
884,35678,12
884,5592,13
884,16501,14
884,79,15
884,6029,16
884,17129,17
884,5349,18
884,7071,19
884,25540,20
884,12226,21
884,33924,22
884,18323,23
884,12531,24
884,7137,25
884,13236,26
884,314,27
884,20284,28
884,10982,29
884,14225,30
884,23175,31
884,31170,32
884,20727,33
884,40413,34
884,10529,35
884,24927,36
884,13519,37
884,27543,38
884,12340,39
884,7902,40
885,21720,1
885,36828,2
885,14477,3
885,17056,4
885,22223,5
885,7020,6
886,9592,1
886,31343,2
886,27491,3
886,37220,4
886,17731,5
886,11954,6
886,18090,7
886,18748,8
887,17103,1
887,9294,2
887,22608,3
887,4506,4
887,4020,5
887,17914,6
887,18635,7
887,37972,8
887,12042,9
887,9195,10
887,5699,11
888,22063,1
888,4572,2
888,18698,3
888,24084,4
888,21430,5
888,25755,6
888,15027,7
888,10564,8
888,25803,9
888,11940,10
888,24341,11
888,22730,12
889,9055,1
889,22536,2
889,12051,3
889,39327,4
889,26074,5
889,20495,6
890,2077,1
890,12555,2
890,3067,3
890,12217,4
890,39766,5
890,5426,6
890,16672,7
890,16468,8
890,23994,9
890,18768,10
891,31498,1
891,15758,2
891,13237,3
891,1138,4
891,37980,5
891,24793,6
891,10926,7
892,8359,1
892,7757,2
892,20089,3
892,35012,4
892,37775,5
892,25628,6
892,12739,7
892,15934,8
892,23771,9
892,4511,10
892,36786,11
893,34368,1
893,6947,2
893,39016,3
893,35377,4
893,21012,5
894,23518,1
894,12057,2
894,12645,3
894,27011,4
894,2230,5
894,21656,6
894,31781,7
894,6869,8
895,1491,1
895,10862,2
895,23120,3
895,11869,4
895,29500,5
896,26925,1
896,24733,2
896,23512,3
897,26074,1
897,39327,2
897,20495,3
897,28840,4
897,9597,5
897,20363,6
897,16838,7
897,12414,8
897,18492,9
898,34639,1
898,16263,2
898,8133,3
898,39879,4
898,36033,5
898,14573,6
898,6576,7
898,36818,8
898,39813,9
899,19882,1
899,11088,2
899,39644,3
899,38123,4
899,4906,5
899,37561,6
899,38559,7
899,4907,8
899,11651,9
899,28352,10
899,37102,11
899,4766,12
900,8378,1
900,15192,2
900,40131,3
900,30984,4
900,464,5
900,20787,6
900,5121,7
900,40818,8
900,690,9
900,151,10
902,37149,1
902,10234,2
902,8551,3
902,14065,4
902,5653,5
902,24823,6
902,14107,7
902,3665,8
903,21666,1
903,20580,2
903,21709,3
903,28376,4
903,6422,5
903,16755,6
903,28995,7
903,29036,8
904,21087,1
904,17912,2
904,27984,3
904,15617,4
904,39870,5
904,2712,6
904,9774,7
904,39094,8
905,15935,1
905,25942,2
905,33854,3
905,9471,4
905,36589,5
905,8906,6
905,12424,7
905,28335,8
905,37504,9
905,10116,10
906,8701,1
906,35402,2
906,5958,3
906,39748,4
906,6907,5
906,39371,6
906,20265,7
907,9316,1
907,40629,2
907,35140,3
907,33046,4
907,4770,5
907,40937,6
907,4922,7
907,34225,8
909,18332,1
909,4449,2
909,21982,3
909,2424,4
909,10550,5
909,24803,6
909,26128,7
909,37104,8
909,14785,9
909,8931,10
909,38379,11
910,36441,1
910,21303,2
910,26541,3
910,13464,4
910,8183,5
910,917,6
910,12604,7
910,3542,8
911,19997,1
911,16668,2
911,16581,3
911,16659,4
911,37501,5
911,27206,6
911,30815,7
911,29291,8
911,17643,9
911,17045,10
911,10017,11
913,9055,1
913,22536,2
913,12051,3
914,35478,1
914,15182,2
914,30792,3
914,39320,4
914,27301,5
914,24460,6
914,2056,7
914,33533,8
915,16649,1
915,28576,2
915,16995,3
916,23469,1
916,28104,2
916,37973,3
916,22914,4
916,2364,5
916,27019,6
916,15300,7
916,14655,8
916,38911,9
916,25849,10
917,7718,1
917,28171,2
917,37155,3
917,9882,4
917,15181,5
917,22863,6
917,3442,7
917,11573,8
918,1124,1
918,18326,2
918,26692,3
918,9176,4
918,25771,5
918,8298,6
918,16197,7
918,18327,8
918,33954,9
918,39601,10
919,15401,1
919,32688,2
921,7236,1
921,12365,2
921,31454,3
921,28141,4
921,34082,5
921,14644,6
921,18859,7
921,6031,8
921,16924,9
921,23226,10
921,18581,11
921,8503,12
921,29403,13
922,321,1
922,10344,2
922,28711,3
922,24433,4
922,32337,5
922,437,6
922,26291,7
923,10214,1
923,6638,2
923,33215,3
923,23215,4
923,5288,5
923,21348,6
923,10964,7
923,18080,8
924,14236,1
924,13069,2
924,22749,3
924,5346,4
924,15491,5
924,28431,6
925,16385,1
925,21553,2
925,8282,3
925,1359,4
925,33990,5
925,20739,6
925,38344,7
925,7202,8
925,33423,9
925,7269,10
925,12769,11
927,38404,1
927,25173,2
927,21395,3
927,14233,4
927,20670,5
927,12463,6
928,5050,1
928,18794,2
928,8930,3
928,16498,4
928,9175,5
928,5975,6
928,29271,7
928,10883,8
929,11182,1
929,15784,2
929,33063,3
929,7138,4
929,29958,5
929,17782,6
929,17661,7
929,22677,8
930,8611,1
930,15672,2
930,10813,3
930,9164,4
930,10665,5
930,29813,6
931,31944,1
931,40503,2
931,25942,3
931,15935,4
931,18846,5
931,8602,6
931,30485,7
931,24842,8
932,17146,1
932,38416,2
932,1124,3
932,31573,4
932,2673,5
932,17765,6
932,31513,7
932,6055,8
932,90,9
932,13095,10
933,24785,1
933,13295,2
933,5271,3
933,2114,4
933,20364,5
933,16193,6
933,32979,7
933,25735,8
933,14847,9
933,30488,10
934,31551,1
934,17307,2
934,6235,3
934,33640,4
934,16155,5
934,11216,6
934,8776,7
934,31907,8
934,20224,9
934,31858,10
935,20959,1
935,21478,2
935,17188,3
935,9641,4
935,19997,5
935,15819,6
935,7910,7
935,8822,8
936,4503,1
936,7147,2
936,9036,3
936,15585,4
936,32897,5
936,6368,6
936,2573,7
936,37799,8
936,12071,9
936,16947,10
936,5638,11
936,24467,12
938,33793,1
939,33794,1
940,33794,1
940,28587,2
940,33482,3
940,5355,4
940,31368,5
940,6931,6
940,2212,7
940,29055,8
940,34337,9
940,31062,10
941,33794,1
941,39089,2
941,25145,3
941,9731,4
941,36258,5
942,33794,1
942,28584,2
942,33482,3
942,30750,4
942,39089,5
942,32390,6
942,20397,7
942,34337,8
942,34883,9
942,20396,10
942,27141,11
942,5357,12
943,33988,1
943,37546,2
943,20199,3
943,21569,4
943,23809,5
943,21494,6
943,20211,7
943,37773,8
943,11017,9
943,35591,10
944,33957,1
944,1930,2
944,5857,3
944,11492,4
944,21990,5
944,9839,6
944,39767,7
944,638,8
944,27535,9
944,21549,10
944,37487,11
944,35925,12
944,37805,13
945,28648,1
945,21915,2
945,35112,3
945,13796,4
946,29230,1
946,27017,2
946,30097,3
946,5776,4
947,21113,1
947,15882,2
947,16388,3
947,39180,4
947,1463,5
947,26182,6
947,21921,7
947,17650,8
947,6057,9
947,9839,10
948,32647,1
948,4435,2
948,30539,3
948,14163,4
948,32108,5
948,16156,6
948,16511,7
948,25541,8
948,13943,9
949,20058,1
949,28088,2
949,27345,3
949,20956,4
949,21834,5
949,7217,6
949,34617,7
949,35859,8
949,19216,9
949,23169,10
949,12738,11
950,10848,1
950,28503,2
950,25047,3
950,30508,4
950,17500,5
950,38784,6
950,8731,7
950,40421,8
951,24317,1
951,30554,2
951,36380,3
951,35664,4
951,25651,5
951,33520,6
951,32439,7
951,7243,8
951,31228,9
951,6199,10
952,5864,1
952,7258,2
952,34118,3
952,37369,4
952,16156,5
952,29047,6
952,12154,7
952,10317,8
952,22185,9
952,17887,10
953,5594,1
953,24909,2
953,32426,3
953,25578,4
953,27293,5
953,1887,6
953,20295,7
953,13881,8
953,6115,9
953,34181,10
954,19853,1
954,31381,2
954,13391,3
954,12358,4
954,17142,5
954,17167,6
954,31818,7
954,7330,8
955,30560,1
955,28131,2
955,7756,3
955,18753,4
955,16905,5
955,5536,6
955,3512,7
956,35948,1
956,37898,2
956,12534,3
956,11238,4
956,7757,5
956,8198,6
956,2574,7
956,29221,8
956,27726,9
956,38251,10
957,34247,1
957,10643,2
957,7940,3
957,16216,4
957,16497,5
957,38141,6
957,19732,7
957,31694,8
957,19024,9
957,5227,10
957,38378,11
957,37816,12
957,37631,13
957,16696,14
957,12843,15
959,10450,1
959,31608,2
959,4908,3
959,8120,4
959,29188,5
959,38426,6
959,11121,7
959,11471,8
959,32931,9
959,38556,10
959,20810,11
959,28631,12
959,37873,13
960,508,1
960,3545,2
960,36196,3
960,9273,4
960,20706,5
960,243,6
960,27486,7
960,23445,8
960,21002,9
960,30247,10
961,24130,1
961,1422,2
961,3864,3
961,18440,4
961,18618,5
961,36423,6
961,2192,7
961,13164,8
961,24484,9
961,39787,10
961,26145,11
961,2822,12
962,8602,1
962,138,2
962,25104,3
962,26117,4
962,11125,5
962,28469,6
962,12213,7
962,4380,8
962,17737,9
962,7184,10
962,4981,11
962,7766,12
962,6695,13
963,4170,1
963,24437,2
963,10948,3
963,21632,4
963,8203,5
963,7264,6
963,22043,7
964,3172,1
964,24590,2
964,24015,3
964,18879,4
964,18853,5
964,4767,6
964,15579,7
965,1893,1
965,15854,2
965,27235,3
965,1326,4
965,11573,5
965,31418,6
965,25733,7
965,19401,8
965,15440,9
965,15890,10
965,2187,11
966,21247,1
966,36701,2
966,25109,3
966,14750,4
966,13519,5
966,26258,6
966,28239,7
966,29386,8
966,8688,9
966,9588,10
966,39588,11
966,18803,12
966,13282,13
966,8257,14
966,17902,15
966,25797,16
966,2092,17
966,10935,18
966,20143,19
967,23882,1
967,33224,2
967,5813,3
967,29600,4
967,37280,5
967,40606,6
967,28806,7
967,22710,8
968,11525,1
969,1203,1
969,23986,2
969,33397,3
969,30089,4
969,19254,5
969,15996,6
969,39701,7
970,25450,1
970,18710,2
970,7068,3
970,11550,4
970,23921,5
970,33173,6
970,9471,7
970,18769,8
970,18846,9
970,254,10
970,4521,11
970,26362,12
971,69,1
971,25952,2
971,30872,3
971,5462,4
971,27466,5
971,25754,6
971,22753,7
971,7877,8
971,473,9
971,17179,10
972,27791,1
972,12181,2
972,29618,3
972,12512,4
972,23024,5
972,14498,6
973,5709,1
973,38563,2
973,25267,3
973,14072,4
973,13556,5
973,28426,6
973,40847,7
973,40938,8
973,9381,9
973,9662,10
974,23544,1
974,17912,2
974,26842,3
974,24727,4
974,27984,5
974,33051,6
974,12631,7
974,15206,8
975,36306,1
975,28951,2
975,20858,3
975,38996,4
975,23648,5
975,39014,6
975,28015,7
975,27201,8
976,9055,1
976,22536,2
976,12051,3
976,4436,4
976,17008,5
976,3329,6
976,2017,7
976,12244,8
976,20761,9
977,11046,1
977,9317,2
977,11105,3
977,36031,4
977,9542,5
977,11729,6
977,13554,7
977,40944,8
977,9481,9
977,9530,10
978,28610,1
978,1782,2
978,11106,3
978,28607,4
978,40888,5
978,10074,6
978,25379,7
978,40928,8
979,13458,1
979,4293,2
979,7478,3
980,764,1
980,26847,2
980,31013,3
980,9542,4
980,4296,5
980,40923,6
980,40629,7
980,40945,8
981,764,1
981,26847,2
981,31013,3
981,9542,4
981,4296,5
981,40923,6
981,40945,7
981,11104,8
982,6399,1
982,31013,2
982,40894,3
982,40914,4
982,40934,5
982,40889,6
982,11104,7
982,6419,8
982,28752,9
982,11046,10
983,1567,1
983,14025,2
983,3992,3
983,768,4
983,16092,5
983,40629,6
983,35350,7
983,1577,8
984,11067,1
984,18612,2
984,17353,3
984,29574,4
985,6405,1
985,34054,2
985,11270,3
985,7478,4
985,4600,5
985,40930,6
985,11104,7
985,36958,8
986,11564,1
986,26851,2
986,13551,3
986,10267,4
986,10296,5
986,4398,6
986,13550,7
986,26803,8
987,11564,1
987,26851,2
987,13551,3
987,27609,4
987,10296,5
988,38014,1
988,31806,2
988,11624,3
988,23430,4
988,13608,5
988,524,6
988,20388,7
988,17518,8
988,35743,9
988,23122,10
988,18270,11
989,36302,1
989,29123,2
989,37404,3
989,3259,4
989,20878,5
989,39377,6
989,39373,7
990,28756,1
990,40910,2
990,11027,3
990,3730,4
990,10296,5
990,4161,6
990,26806,7
990,38122,8
991,3767,1
991,9316,2
991,40936,3
991,22026,4
992,31726,1
992,26518,2
992,14078,3
992,33094,4
992,23368,5
993,29655,1
994,17008,1
994,3329,2
994,4436,3
994,12244,4
994,2017,5
994,20761,6
994,8535,7
994,5824,8
994,36130,9
994,35105,10
994,8153,11
994,40789,12
994,22966,13
994,18740,14
995,4941,1
995,10450,2
995,26568,3
995,37598,4
995,39287,5
995,16592,6
995,22608,7
995,33315,8
995,25612,9
995,38424,10
996,40486,1
996,9316,2
996,1790,3
996,6399,4
996,6419,5
996,4770,6
996,34049,7
996,40912,8
996,25456,9
996,40634,10
997,13109,1
997,32773,2
997,40360,3
997,2862,4
997,34093,5
998,8796,1
999,23104,1
1000,2866,1
1000,37963,2
1000,8361,3
1000,34376,4
1001,27034,1
1001,9589,2
1001,32997,3
1001,3814,4
1001,4798,5
1001,1560,6
1001,25114,7
1002,28535,1
1002,31608,2
1002,39628,3
1002,36663,4
1002,14844,5
1002,15294,6
1002,9137,7
1002,5176,8
1003,17030,1
1003,39824,2
1003,38790,3
1003,18439,4
1003,12379,5
1003,32411,6
1003,14705,7
1003,2519,8
1004,13054,1
1004,13902,2
1004,4353,3
1004,10213,4
1004,8511,5
1004,23214,6
1004,39123,7
1005,15330,1
1005,1529,2
1005,37500,3
1007,35571,1
1007,25145,2
1007,2705,3
1008,35571,1
1008,38921,2
1008,25145,3
1008,23320,4
1008,9816,5
1008,27142,6
1009,35571,1
1009,2707,2
1010,34337,1
1010,39089,2
1010,32237,3
1010,26812,4
1010,4706,5
1010,12865,6
1010,28920,7
1010,19281,8
1010,33367,9
1010,881,10
1011,34337,1
1011,32237,2
1011,26812,3
1011,4705,4
1011,34364,5
1011,12865,6
1011,32864,7
1013,9674,1
1013,18601,2
1013,5889,3
1013,40875,4
1013,15322,5
1013,29490,6
1013,24505,7
1013,2849,8
1013,8068,9
1013,38655,10
1014,16947,1
1014,24310,2
1014,13391,3
1014,25811,4
1014,30965,5
1014,17741,6
1014,33188,7
1014,7430,8
1014,15686,9
1014,1681,10
1014,9091,11
1015,15528,1
1015,21172,2
1015,434,3
1016,10423,1
1016,39595,2
1016,29640,3
1016,8580,4
1016,11522,5
1016,6235,6
1016,8481,7
1016,33025,8
1016,8396,9
1016,9876,10
1017,14960,1
1017,39113,2
1017,21077,3
1017,30178,4
1017,34640,5
1017,38957,6
1017,28960,7
1017,30672,8
1018,48,1
1018,26625,2
1018,21008,3
1018,30269,4
1018,120,5
1018,19063,6
1018,28228,7
1018,20773,8
